Time [s],Channel 0,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,Channel 9,Channel 10,Channel 11,Channel 12,Channel 13,PCLK,Channel 15
11.375941056,1,1,0,0,1,1,1,0,0,1,1,0,0,1,1,1
11.375941080,1,1,0,0,1,1,1,0,0,1,1,0,0,1,0,1
11.375941200,1,1,0,0,1,1,1,0,0,1,1,0,0,1,1,1
11.375941544,1,1,0,0,1,1,1,0,0,1,1,1,0,1,1,1
11.375941552,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.375941584,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.375941696,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.375942080,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.375942200,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.375942584,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.375942696,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.375943048,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1
11.375943056,1,1,0,1,1,1,0,0,0,1,1,1,0,1,1,1
11.375943080,1,1,0,1,1,1,0,0,0,1,1,1,0,1,0,1
11.375943200,1,1,0,1,1,1,0,0,0,1,1,1,0,1,1,1
11.375943552,1,1,1,1,0,0,0,0,0,1,1,1,0,1,1,1
11.375943584,1,1,1,1,0,0,0,0,0,1,1,1,0,1,0,1
11.375943696,1,1,1,1,0,0,0,0,0,1,1,1,0,1,1,1
11.375944040,1,1,1,1,0,0,0,0,0,1,1,0,0,1,1,1
11.375944048,1,1,1,1,0,0,1,0,0,1,1,0,0,1,1,1
11.375944056,1,1,1,0,0,1,1,0,0,1,1,0,0,1,1,1
11.375944080,1,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1
11.375944200,1,1,1,0,0,1,1,0,0,1,1,0,0,1,1,1
11.375944544,1,1,1,0,0,1,0,0,0,1,0,0,0,1,1,1
11.375944552,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1
11.375944584,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
11.375944696,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1
11.375945048,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1
11.375945080,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1
11.375945200,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1
11.375945544,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1
11.375945552,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1
11.375945560,1,1,1,0,0,1,0,0,0,1,0,0,0,1,1,1
11.375945584,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1
11.375945696,1,1,1,0,0,1,0,0,0,1,0,0,0,1,1,1
11.375946056,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1
11.375946080,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
11.375946200,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1
11.375946544,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1
11.375946584,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1
11.375946696,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1
11.375947048,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1
11.375947056,1,1,1,0,0,1,0,0,0,1,0,0,0,1,1,1
11.375947080,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1
11.375947200,1,1,1,0,0,1,0,0,0,1,0,0,0,1,1,1
11.375947552,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1
11.375947584,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
11.375947696,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1
11.375948048,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1
11.375948080,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1
11.375948192,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1
11.375948544,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1
11.375948552,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1
11.375948560,1,1,1,0,0,1,0,0,0,1,0,0,0,1,1,1
11.375948584,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1
11.375948696,1,1,1,0,0,1,0,0,0,1,0,0,0,1,1,1
11.375949048,1,1,1,0,0,1,1,0,0,1,0,0,0,1,1,1
11.375949080,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,1
11.375949192,1,1,1,0,0,1,1,0,0,1,0,0,0,1,1,1
11.375949544,1,1,1,0,0,1,0,0,0,1,0,1,0,1,1,1
11.375949552,1,1,1,1,1,1,0,0,0,1,0,1,0,1,1,1
11.375949584,1,1,1,1,1,1,0,0,0,1,0,1,0,1,0,1
11.375949696,1,1,1,1,1,1,0,0,0,1,0,1,0,1,1,1
11.375950048,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.375950080,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.375950200,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.375950584,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.375950696,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.375951080,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.375951200,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.375951584,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.375951696,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.375952080,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.375952192,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.375952584,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.375952696,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.375953080,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.375953192,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.375953584,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.375953696,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.375954080,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.375954192,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.375954576,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.375954696,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.375955080,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.375955192,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.375955584,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.375955696,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.375956080,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.375956192,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.375956544,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1
11.375956552,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1
11.375956584,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
11.375956696,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1
11.375957048,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1
11.375957080,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1
11.375957192,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1
11.375957544,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1
11.375957552,1,1,1,0,0,1,0,0,0,1,0,0,0,1,1,1
11.375957576,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1
11.375957696,1,1,1,0,0,1,0,0,0,1,0,0,0,1,1,1
11.375958048,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1
11.375958056,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1
11.375958080,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
11.375958192,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1
11.375958544,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1
11.375958576,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1
11.375958696,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1
11.375959040,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1
11.375959048,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1
11.375959056,1,1,1,0,0,1,0,0,0,1,0,0,0,1,1,1
11.375959080,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1
11.375959192,1,1,1,0,0,1,0,0,0,1,0,0,0,1,1,1
11.375959552,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1
11.375959576,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
11.375959696,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1
11.375960048,1,1,1,1,0,0,1,0,0,1,0,0,0,1,1,1
11.375960080,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,1
11.375960192,1,1,1,1,0,0,1,0,0,1,0,0,0,1,1,1
11.375960544,1,1,1,1,0,0,1,0,0,1,1,0,0,1,1,1
11.375960552,1,1,0,0,1,1,1,0,0,1,1,0,0,1,1,1
11.375960576,1,1,0,0,1,1,1,0,0,1,1,0,0,1,0,1
11.375960696,1,1,0,0,1,1,1,0,0,1,1,0,0,1,1,1
11.375961040,1,1,0,0,1,1,1,0,0,1,1,1,0,1,1,1
11.375961048,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.375961080,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.375961192,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.375961576,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.375961696,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.375962080,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.375962192,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.375962576,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.375962696,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.375963080,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.375963192,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.375963576,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.375963696,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.375964080,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.375964192,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.375964576,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.375964696,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.375965080,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.375965192,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.375965576,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.375965696,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.375966080,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.375966192,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.375966576,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.375966696,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.375967040,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1
11.375967048,1,1,1,0,1,1,1,0,0,1,0,1,0,1,1,1
11.375967080,1,1,1,0,1,1,1,0,0,1,0,1,0,1,0,1
11.375967192,1,1,1,0,1,1,1,0,0,1,0,1,0,1,1,1
11.375967552,1,1,0,0,0,0,1,0,0,1,0,1,0,1,1,1
11.375967576,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1
11.375967696,1,1,0,0,0,0,1,0,0,1,0,1,0,1,1,1
11.375968040,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1
11.375968048,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1
11.375968056,1,1,1,0,0,1,0,0,0,1,0,0,0,1,1,1
11.375968080,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1
11.375968192,1,1,1,0,0,1,0,0,0,1,0,0,0,1,1,1
11.375968552,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1
11.375968576,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
11.375968696,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1
11.375969040,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1
11.375969080,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1
11.375969192,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1
11.375969544,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1
11.375969552,1,1,1,0,0,1,0,0,0,1,0,0,0,1,1,1
11.375969576,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1
11.375969696,1,1,1,0,0,1,0,0,0,1,0,0,0,1,1,1
11.375970048,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1
11.375970080,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
11.375970192,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1
11.375970544,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1
11.375970576,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1
11.375970696,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1
11.375971040,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1
11.375971048,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1
11.375971056,1,1,1,0,0,1,0,0,0,1,0,0,0,1,1,1
11.375971080,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1
11.375971192,1,1,1,0,0,1,0,0,0,1,0,0,0,1,1,1
11.375971544,1,1,1,0,0,1,1,0,0,1,1,0,0,1,1,1
11.375971552,1,1,1,1,0,0,1,0,0,1,1,0,0,1,1,1
11.375971576,1,1,1,1,0,0,1,0,0,1,1,0,0,1,0,1
11.375971696,1,1,1,1,0,0,1,0,0,1,1,0,0,1,1,1
11.375972040,1,1,1,1,0,0,1,0,0,1,0,0,0,1,1,1
11.375972048,1,1,0,1,1,0,1,0,0,1,0,0,0,1,1,1
11.375972056,1,1,0,1,1,1,1,0,0,1,0,0,0,1,1,1
11.375972080,1,1,0,1,1,1,1,0,0,1,0,0,0,1,0,1
11.375972192,1,1,0,1,1,1,1,0,0,1,0,0,0,1,1,1
11.375972536,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,1
11.375972544,1,1,0,1,1,1,0,0,0,1,1,1,0,1,1,1
11.375972576,1,1,0,1,1,1,0,0,0,1,1,1,0,1,0,1
11.375972696,1,1,0,1,1,1,0,0,0,1,1,1,0,1,1,1
11.375973040,1,1,0,1,1,1,1,0,0,1,0,0,0,1,1,1
11.375973048,1,1,1,0,0,1,1,0,0,1,0,0,0,1,1,1
11.375973080,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,1
11.375973192,1,1,1,0,0,1,1,0,0,1,0,0,0,1,1,1
11.375973536,1,1,1,0,0,1,0,0,0,1,0,1,0,1,1,1
11.375973552,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1
11.375973576,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1
11.375973696,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1
11.375974040,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1
11.375974048,1,1,1,0,0,1,0,0,0,1,0,0,0,1,1,1
11.375974080,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1
11.375974192,1,1,1,0,0,1,0,0,0,1,0,0,0,1,1,1
11.375974552,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1
11.375974576,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
11.375974696,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1
11.375975040,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1
11.375975080,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1
11.375975192,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1
11.375975544,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1
11.375975552,1,1,1,0,0,1,0,0,0,1,0,0,0,1,1,1
11.375975576,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1
11.375975696,1,1,1,0,0,1,0,0,0,1,0,0,0,1,1,1
11.375976048,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1
11.375976080,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
11.375976192,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1
11.375976544,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1
11.375976576,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1
11.375976696,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1
11.375977040,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1
11.375977048,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1
11.375977056,1,1,1,0,0,1,0,0,0,1,0,0,0,1,1,1
11.375977080,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1
11.375977192,1,1,1,0,0,1,0,0,0,1,0,0,0,1,1,1
11.375977544,1,1,1,0,0,1,1,0,0,1,1,0,0,1,1,1
11.375977552,1,1,1,1,0,0,1,0,0,1,1,0,0,1,1,1
11.375977576,1,1,1,1,0,0,1,0,0,1,1,0,0,1,0,1
11.375977688,1,1,1,1,0,0,1,0,0,1,1,0,0,1,1,1
11.375978040,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1
11.375978048,1,1,1,1,1,0,0,0,0,1,0,1,0,1,1,1
11.375978056,1,1,1,1,1,1,0,0,0,1,0,1,0,1,1,1
11.375978080,1,1,1,1,1,1,0,0,0,1,0,1,0,1,0,1
11.375978192,1,1,1,1,1,1,0,0,0,1,0,1,0,1,1,1
11.375978544,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.375978576,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.375978696,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.375979080,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.375979192,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.375979576,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.375979688,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.375980080,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.375980192,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.375980576,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.375980696,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.375981080,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.375981192,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.375981576,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.375981688,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.375982080,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.375982192,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.375982576,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.375982688,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.375983080,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.375983192,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.375983576,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.375983688,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.375984080,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.375984192,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.375984576,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.375984688,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.375985072,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.375985192,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.375985576,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.375985688,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.375986080,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.375986192,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.375986576,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.375986688,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.375987072,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.375987192,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.375987576,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.375987688,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.375988072,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.375988192,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.375988576,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.375988688,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.375989072,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.375989192,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.375989576,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.375989688,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.375990072,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.375990192,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.375990576,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.375990688,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.375991072,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.375991192,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.375991576,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.375991688,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.375992072,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.375992192,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.375992576,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.375992688,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.375993072,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.375993192,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.375993576,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.375993688,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.375994072,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.375994192,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.375994576,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.375994688,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.375995072,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.375995192,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.375995576,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.375995688,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.375996072,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.375996192,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.375996576,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.375996688,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.375997072,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.375997192,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.375997576,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.375997688,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.375998072,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.375998192,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.375998576,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.375998688,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.375999072,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.375999192,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.375999576,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.375999688,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.376000072,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.376000192,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.376000576,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.376000688,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.376001072,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.376001192,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.376001576,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.376001688,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.376002072,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.376002192,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.376002576,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.376002688,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.376003072,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.376003192,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.376003576,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.376003688,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.376004072,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.376004192,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.376004576,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.376004688,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.376005072,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.376005192,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.376005576,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.376005688,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.376006072,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.376006192,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.376006576,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.376006688,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.376007072,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.376007192,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.376007576,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.376007688,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.376008072,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.376008184,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.376008576,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.376008688,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.376009072,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.376009184,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.376009576,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.376009688,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.376010072,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
